follower_count,following_count,posts_count,likes_count,account_age_days,username_len,fullname_words,name_equal_username,description_len,has_external_url,is_private,profile_pic_present,f2f_ratio,followers_per_post,follows_per_post,log_followers,log_following,is_fake
-0.03987983662651432,1.0497743889506201,3.074294461514825,0.0,0.0,-0.8534333272986601,0.884150566651244,-0.08751115550469567,0.9931214827145408,-0.22844813894744725,-0.5431402167040248,0.8195619023612999,-0.049913151551563825,-0.13999984107747038,-0.30768906229831006,1.6903096045509032,1.1134496229116169,0
-0.1470048245729793,-0.1523257223739713,-0.05488537671502173,0.0,0.0,-0.8534333272986601,0.884150566651244,-0.08751115550469567,0.9931214827145408,4.37736111402528,-0.5431402167040248,0.8195619023612999,-0.05051473108106018,-0.13938976848471177,-0.2907626040730967,0.8037787925737644,0.4419768769417736,0
-0.14999831262162133,0.17200326805766353,1.1595865185420164,0.0,0.0,-0.8534333272986601,0.884150566651244,-0.08751115550469567,-0.63184852184826,4.37736111402528,-0.5431402167040248,0.8195619023612999,-0.0507040192849701,-0.17700215358403495,-0.306867015844702,0.7080788829620166,0.7111721430882851,0
-0.0134065616613633,-0.3263921988900322,0.16940898231893578,0.0,0.0,-0.8534333272986601,0.884150566651244,-0.08751115550469567,2.467631301669675,4.37736111402528,-0.5431402167040248,0.8195619023612999,-0.045272529530538126,0.12595030553292452,-0.30599057275709796,1.772653276156632,0.22007247084223863,0
-0.13747001078841584,3.3230528172971243,2.1935288077473327,0.0,0.0,-0.8534333272986601,0.884150566651244,-0.08751115550469567,2.3171711160620085,4.37736111402528,-0.5431402167040248,0.8195619023612999,-0.050807750891591036,-0.17436562551796175,-0.28617685985174496,1.013642814890484,1.5936767127433744,0
0.45891164933856926,0.6436192770798114,0.9188803771397207,0.0,0.0,-0.8534333272986601,2.0073093149378853,-0.08751115550469567,0.752385185742274,-0.22844813894744725,-0.5431402167040248,0.8195619023612999,-0.044390636124632996,0.4189585081177589,-0.2977507799473741,2.3719710003160803,0.9609737681202513,0
-0.07532125685673279,-0.2653945447262843,-0.1478854768022724,0.0,0.0,-0.8534333272986601,2.0073093149378853,-0.08751115550469567,-0.63184852184826,-0.22844813894744725,-0.5431402167040248,0.8195619023612999,-0.04808242794825142,0.17135224756508227,-0.2903216362137745,1.5463293845750374,0.3078870311192908,0
-0.14774395742449586,0.3371432585985418,5.345138081880587,0.0,0.0,0.6359352872600851,2.0073093149378853,-0.08751115550469567,0.8125692599853407,-0.22844813894744725,-0.5431402167040248,0.8195619023612999,-0.05070345285710598,-0.18344199652315227,-0.31435608612939553,0.78210414613355,0.8114206849340774,0
0.26545594433497155,2.0986364910345765,1.5972340483643728,0.0,0.0,-0.8534333272986601,0.884150566651244,-0.08751115550469567,1.263949816808341,4.37736111402528,-0.5431402167040248,0.8195619023612999,-0.04874652245368146,0.09376770222358981,-0.28952243449945675,2.215589967357942,1.384405091480368,0
-0.13283811158557882,0.45913856692603744,2.4068819785357314,0.0,0.0,-0.8534333272986601,0.884150566651244,-0.08751115550469567,2.557907413034275,4.37736111402528,-0.5431402167040248,0.8195619023612999,-0.05054227889505107,-0.17309039886874988,-0.30962193215810346,1.087000252592378,0.8756728230184333,0
-0.11832646993413726,0.7909062956703244,0.7766449299474549,0.0,0.0,-0.8534333272986601,0.884150566651244,-0.08751115550469567,0.571832963013074,-0.22844813894744725,-0.5431402167040248,0.8195619023612999,-0.050483321832963016,-0.13961927950571518,-0.2929430866828949,1.2577361251257402,1.0210327349327868,0
-0.13935479955978303,-0.07645059158491911,-0.27917973574897925,0.0,0.0,-0.8534333272986601,-0.23900818163539742,-0.08751115550469567,0.4213727774054072,4.37736111402528,1.8411451946393675,0.8195619023612999,-0.05038771788609782,-0.03263128262109651,-0.25142943694224434,0.979675592859374,0.5171314485343135,0
-0.15637949290638087,0.0038877821917243727,1.0665864184547658,0.0,0.0,-0.8534333272986601,0.884150566651244,-0.08751115550469567,0.27091259179774047,-0.22844813894744725,-0.5431402167040248,0.8195619023612999,-0.05078676634587284,-0.18204967510360132,-0.3085012545047535,0.37608831509154234,0.5872848426136763,0
-0.15228962446132263,0.7269331461815157,1.0884687949458836,0.0,0.0,-0.8534333272986601,-0.23900818163539742,-0.08751115550469567,0.1806364804331404,-0.22844813894744725,-0.5431402167040248,0.8195619023612999,-0.050799962530553223,-0.17855560353526884,-0.29882859712419785,0.6164397797115964,0.9957118292900097,0
8.158127432069,-0.6046010117832235,0.33899740012509877,0.0,0.0,-0.8534333272986601,-1.362166929922039,-0.08751115550469567,-0.63184852184826,-0.22844813894744725,-0.5431402167040248,0.8195619023612999,1.215837107393417,13.709937104779879,-0.31575735015443235,3.458527227594581,-0.5808970851907798,0
-0.16029689701941857,-0.42904678760463216,-0.1588266650478313,0.0,0.0,-0.8534333272986601,-0.23900818163539742,-0.08751115550469567,2.6481835243988754,4.37736111402528,1.8411451946393675,0.8195619023612999,-0.05082177213457396,-0.18093024103896446,-0.300308651479992,-0.1926238103246444,0.03312865083017062,0
-0.15503673489279246,0.2939985763851592,-0.3776504299590094,0.0,0.0,-0.8534333272986601,5.376785559797811,-0.08751115550469567,-0.63184852184826,-0.22844813894744725,1.8411451946393675,0.8195619023612999,-0.05079860180104195,-0.09539675596245162,-0.10490235477333038,0.47105551555319536,0.7868658334190824,0
1.3333058126826454,-0.4335100305922235,2.32482306669404,0.0,0.0,-0.8534333272986601,0.884150566651244,-0.08751115550469567,3.3403003781941423,4.37736111402528,-0.5431402167040248,0.8195619023612999,0.028836828043366937,0.5399825698176736,-0.3161362132446819,2.7400044322423183,0.02344598460261611,0
-0.1335033311519437,-0.5019464230686235,0.7875861181930138,0.0,0.0,-0.8534333272986601,0.884150566651244,-0.08751115550469567,3.1597481554649423,4.37736111402528,-0.5431402167040248,0.8195619023612999,-0.04886469327230922,-0.15637822062524667,-0.31487217825133457,1.0772230894695005,-0.14993422701246736,0
-0.15934834319330565,-0.43648552591728434,-0.3885916182045683,0.0,0.0,-0.8534333272986601,0.884150566651244,-0.08751115550469567,3.0393800069788086,-0.22844813894744725,1.8411451946393675,0.8195619023612999,-0.05076859336304825,-0.15105108001750667,-0.2553571322520238,0.02949101915870305,0.01689926552619754,0
-0.15317658388314248,1.5615595848610895,4.890531710277603,0.0,0.0,-0.8534333272986601,0.884150566651244,-0.08751115550469567,3.5208526009233423,-0.22844813894744725,1.8411451946393675,0.8195619023612999,-0.05083956264366471,-0.18454493302852185,-0.3091954586561169,0.5747778458533804,1.2614953533848552,0
-0.14973961612359055,0.720982155531394,-0.18070904153894912,0.0,0.0,-0.18578532766887768,-1.362166929922039,-0.08751115550469567,-0.63184852184826,-0.22844813894744725,1.8411451946393675,0.8195619023612999,-0.050774316603470475,-0.13184671877127113,-0.21637408832707017,0.7172693790184131,0.9932988201952871,0
-0.15945921312103314,-0.44243651656740607,0.1365854175822591,0.0,0.0,-0.8534333272986601,0.884150566651244,-0.08751115550469567,0.8727533342284074,-0.22844813894744725,1.8411451946393675,0.8195619023612999,-0.050771822618908814,-0.1818467970935495,-0.3093600800098073,0.008844118570853978,0.003578323408350678,0
-0.15247440767420176,0.7432983704693505,3.462706644232166,0.0,0.0,-0.8534333272986601,0.884150566651244,-0.08751115550469567,0.4213727774054072,-0.22844813894744725,-0.5431402167040248,0.8195619023612999,-0.05080281256871192,-0.18352390903386856,-0.3103689137030772,0.6080955486332162,1.002295959001795,0
6.51609304863582,0.3073883053479331,5.345138081880587,0.0,0.0,-0.8534333272986601,0.884150566651244,-0.08751115550469567,1.0533055569576075,4.37736111402528,-0.5431402167040248,0.8195619023612999,0.04249549074209609,1.375128636942288,-0.3144645591562532,3.3664983156055275,0.7945989036096527,0
8.158127432069,3.3260283126221855,2.2482347489751273,0.0,0.0,0.07100236449642316,0.884150566651244,-0.08751115550469567,-0.3610201877544599,-0.22844813894744725,-0.5431402167040248,0.8195619023612999,-0.021847362501458953,3.97113478741443,-0.2867951124387092,3.458527227594581,1.5941029836315808,0
-0.1583505138437583,-0.20737238588759738,-0.37217983583622993,0.0,0.0,0.841365440992326,-1.362166929922039,-0.08751115550469567,-0.63184852184826,-0.22844813894744725,1.8411451946393675,0.8195619023612999,-0.05079781739686313,-0.14360824144839146,-0.21848910936033486,0.18013192683418425,0.3805781424742668,0
-0.15312730835970806,0.3163147913231157,-0.19712082390728747,0.0,0.0,-0.8534333272986601,0.884150566651244,-0.08751115550469567,1.8056064849959412,-0.22844813894744725,-0.5431402167040248,0.8195619023612999,-0.050774195296921475,-0.14515225769653567,-0.24116933490853484,0.5772044520571991,0.7996972119190411,0
-0.16016138932997387,-0.5287258809941713,-0.06582656496058063,0.0,0.0,-0.8534333272986601,0.884150566651244,-0.08751115550469567,3.400484452437209,-0.22844813894744725,1.8411451946393675,0.8195619023612999,-0.050768699213229164,-0.18178657435793416,-0.3095016144530402,-0.1527280748584518,-0.2350880332917042,0
-0.160346172542853,-0.5495543482695974,-0.4268857770640244,0.0,0.0,-0.8534333272986601,0.884150566651244,-0.08751115550469567,-0.63184852184826,-0.22844813894744725,-0.5431402167040248,0.8195619023612999,-0.05076885513731722,-0.1509233348207468,-0.25527697520488546,-0.2081288568928552,-0.31128828179514634,0
8.158127432069,-0.6789883949097453,5.345138081880587,0.0,0.0,-0.8534333272986601,-1.362166929922039,-0.08751115550469567,-0.5716644476051933,-0.22844813894744725,-0.5431402167040248,0.8195619023612999,6.4938758510783545,1.7591756307136002,-0.31806043999658445,3.458527227594581,-1.526992824555488,0
4.295984340297282,0.17200326805766353,1.8269990015211097,0.0,0.0,-0.8534333272986601,0.884150566651244,-0.08751115550469567,-0.63184852184826,4.37736111402528,-0.5431402167040248,0.8195619023612999,0.021161282470595157,2.44846141720212,-0.3101280046490531,3.197320913797584,0.7111721430882851,0
-0.11633081123504257,1.326495454181281,1.8981167251172426,0.0,0.0,-0.8534333272986601,0.884150566651244,-0.08751115550469567,0.06026833194700701,-0.22844813894744725,-0.5431402167040248,0.8195619023612999,-0.05057769995570765,-0.16070967653013052,-0.30004819521114007,1.2765862584852141,1.1981762322114027,0
0.9740626090838859,-0.6715496565970931,0.3827621531073344,0.0,0.0,-0.8534333272986601,0.884150566651244,-0.08751115550469567,3.5208526009233423,4.37736111402528,-0.5431402167040248,0.8195619023612999,0.5797454759433324,1.613626763669212,-0.317531941446048,2.624961301174004,-1.3263315688936619,0
8.158127432069,-0.6834516378973365,5.345138081880587,0.0,0.0,-0.8534333272986601,3.130468063224527,-0.08751115550469567,0.4213727774054072,-0.22844813894744725,-0.5431402167040248,0.8195619023612999,8.675465198468126,1.7591756307136002,-0.31807671095061313,3.458527227594581,-1.6927279276687173,0
4.5258177004763525,-0.69535361919758,3.6377656561611085,0.0,0.0,-0.8534333272986601,2.0073093149378853,-0.08751115550469567,2.1667109304543417,-0.22844813894744725,-0.5431402167040248,0.8195619023612999,44.197925033991105,1.3646375255897578,-0.3181201001613562,3.218365140207197,-2.958560166654612,0
-0.16001356275967055,-0.42309579695451044,-0.44876815355514227,0.0,0.0,-0.8534333272986601,0.884150566651244,-0.08751115550469567,-0.5114803733621266,-0.22844813894744725,1.8411451946393675,0.8195619023612999,-0.05080876695834327,-0.10575263324645269,-0.10689024954236158,-0.11314694925140062,0.045790810624513935,0
-0.15964399633391227,-0.3859021053912496,-0.32294448873121484,0.0,0.0,-0.8534333272986601,0.884150566651244,-0.08751115550469567,-0.6017564847267267,-0.22844813894744725,1.8411451946393675,0.8195619023612999,-0.05080205383762316,-0.1689536568777129,-0.27524753094907,-0.0280056201504442,0.11918573029602691,0
-0.15709398799618018,0.11695660454403742,0.027173535126670045,0.0,0.0,-0.8534333272986601,-0.23900818163539742,-0.08751115550469567,-0.5114803733621266,-0.22844813894744725,-0.5431402167040248,0.8195619023612999,-0.050813744399528606,-0.1743951261906276,-0.28386864541023626,0.31513339308372496,0.6734648095163154,0
-0.14345698688569988,0.2954863240476896,0.9626451301219563,0.0,0.0,-0.8534333272986601,-1.362166929922039,-0.08751115550469567,0.06026833194700701,-0.22844813894744725,-0.5431402167040248,0.8195619023612999,-0.05063485771635175,-0.16948573192863892,-0.30350530653254093,0.8945707775828933,0.7877302072933517,0
-0.13949030724922773,-0.009501946771049541,1.0282922595953097,0.0,0.0,-0.8534333272986601,2.0073093149378853,-0.08751115550469567,2.106526856211275,4.37736111402528,-0.5431402167040248,0.8195619023612999,-0.0504396236528786,-0.16664667816594123,-0.30844529031184237,0.9771239239011201,0.5761699304103813,0
-0.13554826537447281,0.9545585385486722,1.0118804772269714,0.0,0.0,-0.8534333272986601,0.884150566651244,-0.08751115550469567,1.083397594079141,-0.22844813894744725,-0.5431402167040248,0.8195619023612999,-0.050670300662539164,-0.1628186669660934,-0.2945892917058289,1.0456524220393248,1.0811550698188463,0
-0.15163672377581633,-0.052646628984432155,3.429883079495489,0.0,0.0,-0.8534333272986601,-0.23900818163539742,-0.08751115550469567,2.6180914872773418,4.37736111402528,-0.5431402167040248,0.8195619023612999,-0.050674117173843375,-0.1832052974843027,-0.31462821669610214,0.644657943867358,0.5388226724950369,0
-0.07273429187642487,0.43682235198808095,0.6234682945096303,0.0,0.0,-0.8534333272986601,0.884150566651244,-0.08751115550469567,0.27091259179774047,4.37736111402528,-0.5431402167040248,0.8195619023612999,-0.04979081073636075,-0.0766099499115954,-0.29626952838620807,1.5586884383288215,0.8644423488912515,0
-0.1577838453242623,-0.1359604980861365,-0.4050034005729066,0.0,0.0,-0.8534333272986601,-1.362166929922039,-0.08751115550469567,1.8356985221174746,-0.22844813894744725,-0.5431402167040248,0.8195619023612999,-0.0507956441364201,-0.11287491929349593,-0.15119613245908217,0.24643884284845924,0.4590364164604108,0
-0.16085124665805597,-0.3070514792771365,-0.3284150828539943,0.0,0.0,-0.2371428661019379,-0.23900818163539742,-0.08751115550469567,-0.2707440763898598,4.37736111402528,-0.5431402167040248,0.8195619023612999,-0.050863784816800935,-0.17942470760895143,-0.26233079535306075,-0.4128402764731621,0.24939138429062102,0
-0.1399707436027135,0.2612681278094896,-0.060355970837801184,0.0,0.0,-0.8534333272986601,0.884150566651244,-0.08751115550469567,0.9931214827145408,-0.22844813894744725,-0.5431402167040248,0.8195619023612999,-0.05057456544316149,-0.11573289482910362,-0.2692918020782337,0.9679496609050054,0.7675139197168123,0
-0.15666282716612887,-0.27432103070146696,0.0435853174950084,0.0,0.0,-0.8534333272986601,-0.23900818163539742,-0.08751115550469567,-0.63184852184826,-0.22844813894744725,1.8411451946393675,0.8195619023612999,-0.050726767053335065,-0.1736539117263156,-0.3009276791877653,0.35296711256784796,0.2958425838071787,0
-0.13893595761059033,0.19431948299562005,-0.1260031003111546,0.0,0.0,-0.8534333272986601,-0.23900818163539742,-0.08751115550469567,-0.2707440763898598,-0.22844813894744725,-0.5431402167040248,0.8195619023612999,-0.050534396224997204,-0.0984040908028405,-0.2641944466990275,0.9874656400887232,0.7257825223650376,0
3.78504643780561,-0.35614715214064085,-0.09317953557447789,0.0,0.0,-0.2371428661019379,0.884150566651244,-0.08751115550469567,-0.63184852184826,-0.22844813894744725,-0.5431402167040248,0.8195619023612999,0.1117980263948969,13.845293005174677,-0.2993221275067384,3.146362269111376,0.17183467815668618,0
-0.16030921590027716,-0.5510420959321278,-0.4050034005729066,0.0,0.0,-0.8534333272986601,-0.23900818163539742,-0.08751115550469567,-0.54157241048366,-0.22844813894744725,-0.5431402167040248,0.8195619023612999,-0.050764036764783936,-0.16122156299031262,-0.2750572680679504,-0.19644656198808386,-0.31713711456075,0
-0.15690920478330106,-0.03033041404647563,-0.1260031003111546,0.0,0.0,-0.8534333272986601,-0.23900818163539742,-0.08751115550469567,0.5417409258915405,4.37736111402528,-0.5431402167040248,0.8195619023612999,-0.0507925155039359,-0.16829668158009067,-0.2778111250816556,0.33176823358445245,0.5584422215593047,0
-0.1609005221814904,-0.5465788529445366,-0.3667092417134505,0.0,0.0,0.12235990292948339,0.884150566651244,-0.08751115550469567,-0.63184852184826,-0.22844813894744725,-0.5431402167040248,0.8195619023612999,-0.050823109000945686,-0.17749433574680212,-0.28926356319154817,-0.4394262512185364,-0.29976579611950915,0
-0.15175991258440244,-0.47070372215548434,0.07640888223168511,0.0,0.0,-0.8534333272986601,-0.23900818163539742,-0.08751115550469567,1.4144100024160078,4.37736111402528,-0.5431402167040248,0.8195619023612999,-0.05027861790500621,-0.1623470439012938,-0.3094917098990968,0.6394773282611541,-0.06427708166827908,0
0.4684095064805569,0.09017714661848959,3.145412185110958,0.0,0.0,-0.8534333272986601,0.884150566651244,-0.08751115550469567,3.2500242668295423,4.37736111402528,-0.5431402167040248,0.8195619023612999,-0.03964916799984715,0.050173076731228596,-0.3135170030253868,2.378329051549465,0.6541881200851095,0
-0.1421511855146873,2.1045874816846983,0.3444679942478782,0.0,0.0,-0.8534333272986601,0.884150566651244,-0.08751115550469567,1.083397594079141,4.37736111402528,-0.5431402167040248,0.8195619023612999,-0.05079449172375313,-0.1543571257096524,-0.2457094300584513,0.9235826276528759,1.3856301957785684,0
-0.15889254460153712,-0.29961274096448437,-0.35029745934511214,0.0,0.0,-0.8534333272986601,0.884150566651244,-0.08751115550469567,1.2940418539298744,-0.22844813894744725,-0.5431402167040248,0.8195619023612999,-0.05079506650210588,-0.15696623804138815,-0.25137367551814815,0.10506189483337236,0.2602821637948378,0
0.07047269810490626,0.41153064172506354,1.7175871190655205,0.0,0.0,-0.8534333272986601,-0.23900818163539742,-0.08751115550469567,0.6320170372561407,-0.22844813894744725,-0.5431402167040248,0.8195619023612999,-0.047951114608645144,-0.0426336359574226,-0.30741223806383144,1.9603506224254326,0.8514440717716639,0
-0.03549431504084947,1.1717696972781158,0.3444679942478782,0.0,0.0,-0.8534333272986601,0.884150566651244,-0.08751115550469567,1.5046861137806078,4.37736111402528,-0.5431402167040248,0.8195619023612999,-0.049944109074189,0.02260574045787625,-0.2698334949652108,1.7051196029959825,1.152345557029994,0
-0.15499977825021663,0.2553171371593679,0.19676195293283305,0.0,0.0,-0.8534333272986601,2.0073093149378853,-0.08751115550469567,-0.63184852184826,-0.22844813894744725,-0.5431402167040248,0.8195619023612999,-0.05079425463527213,-0.17325693409818166,-0.2881374544317508,0.47338749037497857,0.7639244683597176,0
-0.1567244215704219,-0.022891675733823457,-0.06582656496058063,0.0,0.0,0.841365440992326,0.884150566651244,-0.08751115550469567,1.4745940766590744,-0.22844813894744725,-0.5431402167040248,0.8195619023612999,-0.050789765073830165,-0.17038148319121194,-0.283338354267081,0.34776718982398774,0.5648363502284944,0
-0.15448238525415506,0.14968705311970698,-0.3995328064501272,0.0,0.0,-0.8534333272986601,-0.23900818163539742,-0.08751115550469567,1.5949622251452078,-0.22844813894744725,-0.5431402167040248,0.8195619023612999,-0.050773450431196646,-0.05945777394067162,-0.08396991446348552,0.5047403089624731,0.6961815728194534,0
-0.15959472081047785,-0.4528507502051191,-0.4268857770640244,0.0,0.0,-0.8534333272986601,-0.23900818163539742,-0.08751115550469567,-0.39111222487599323,-0.22844813894744725,1.8411451946393675,0.8195619023612999,-0.05077448475750127,-0.1301434494811394,-0.21359531069294052,-0.01785752560772975,-0.020501214716232428,0
-0.15650268171496695,-0.1567889653615626,-0.04941478259224228,0.0,0.0,-0.8534333272986601,0.884150566651244,-0.08751115550469567,0.4213727774054072,-0.22844813894744725,-0.5431402167040248,0.8195619023612999,-0.05075860383727354,-0.1703012985138611,-0.2913353145637395,0.36619214737037636,0.43723524458547736,0
-0.15836283272461693,-0.21332337653771913,-0.4432975594323628,0.0,0.0,0.1737174413625436,0.884150566651244,-0.08751115550469567,-0.63184852184826,-0.22844813894744725,1.8411451946393675,0.8195619023612999,-0.05079701368427375,-0.05077110056099968,-0.006469500887429717,0.1785671085711363,0.37353089766773007,0
-0.16123313196467284,-0.6403069556839539,-0.4542387476779217,0.0,0.0,-0.8534333272986601,-0.23900818163539742,-0.08751115550469567,-0.63184852184826,-0.22844813894744725,1.8411451946393675,0.8195619023612999,-0.0507912039830539,-0.16139844095505707,-0.26473550676721136,-0.6840967535647582,-0.8629283042744559,0
-0.15555412788885403,0.789418548007794,0.10923244696836182,0.0,0.0,-0.8534333272986601,0.884150566651244,-0.08751115550469567,0.21072851755467376,-0.22844813894744725,1.8411451946393675,0.8195619023612999,-0.050834687223774544,-0.1725373445603813,-0.26429052278590126,0.43696553748333244,1.0204563416089416,0
-0.15944689424017452,-0.3308554418776235,-0.3940622123273477,0.0,0.0,-0.8534333272986601,0.884150566651244,-0.08751115550469567,-0.09019185366065974,-0.22844813894744725,1.8411451946393675,0.8195619023612999,-0.050808047607606176,-0.15031015787629934,-0.22385541272665008,0.01118915774550048,0.21308929347362615,0
-0.15584978102946065,-0.2668822923888148,0.47029165907180565,0.0,0.0,-0.8534333272986601,2.0073093149378853,-0.08751115550469567,0.21072851755467376,-0.22844813894744725,-0.5431402167040248,0.8195619023612999,-0.050703071897579735,-0.17836270772015256,-0.3085123745575357,0.4161618328487416,0.3058970288672884,0
-0.1516983181801094,0.3088760530104635,0.1365854175822591,0.0,0.0,0.841365440992326,-0.23900818163539742,-0.08751115550469567,0.45146481452694054,-0.22844813894744725,-0.5431402167040248,0.8195619023612999,-0.050753367769680036,-0.1646011955309655,-0.2833376672066769,0.6420756506816294,0.7954517610254039,0
-0.15964399633391227,-0.3144902175897887,-0.2627679533806409,0.0,0.0,-0.8534333272986601,0.884150566651244,-0.08751115550469567,-0.5716644476051933,-0.22844813894744725,-0.5431402167040248,0.8195619023612999,-0.05081888881101048,-0.1739567764519131,-0.2802366464984288,-0.0280056201504442,0.23829075031524463,0
-0.15650268171496695,-0.10769329249805824,-0.3667092417134505,0.0,0.0,-0.545288096700299,0.884150566651244,-0.08751115550469567,-0.30083611351139317,-0.22844813894744725,1.8411451946393675,0.8195619023612999,-0.050769736108414724,-0.1227682934548689,-0.20413677913061457,0.36619214737037636,0.48736294081103043,0
0.05151394046350681,-0.15976446068662348,0.7711743358246754,0.0,0.0,-0.8534333272986601,2.0073093149378853,-0.08751115550469567,1.4745940766590744,4.37736111402528,-0.5431402167040248,0.8195619023612999,-0.04531841141558099,0.04597907740608953,-0.30900750953931155,1.9246852988292205,0.43405233549952343,0
-0.1439127854774684,0.24043966053406352,0.7383507710879987,0.0,0.0,-0.8534333272986601,0.884150566651244,-0.08751115550469567,0.2408205546762071,-0.22844813894744725,-0.5431402167040248,0.8195619023612999,-0.05062657410996987,-0.16681898038513854,-0.30176806254513167,0.8839512359895214,0.754851759922469,0
0.9648727239633634,0.08720165129342873,2.702294061165822,0.0,0.0,-0.8534333272986601,0.884150566651244,-0.08751115550469567,0.09036036906854035,4.37736111402528,-0.5431402167040248,0.8195619023612999,-0.03071365341797025,0.2958603238725432,-0.31289512995615176,2.6215604226884937,0.652005901267082,0
-0.15148889720551303,0.032154987779802635,-0.251826765135082,0.0,0.0,-0.8534333272986601,2.0073093149378853,-0.08751115550469567,8.425770394031082e-05,4.37736111402528,-0.5431402167040248,0.8195619023612999,-0.05069663708212428,-0.12507518476416196,-0.249286702218741,0.6507912169329062,0.6100682413319608,0
-0.1525113643167776,1.4470030148462463,0.08187947635446456,0.0,0.0,-0.8534333272986601,-0.23900818163539742,-0.08751115550469567,1.8056064849959412,-0.22844813894744725,-0.5431402167040248,0.8195619023612999,-0.05083239265586086,-0.1644192391372613,-0.23664281930542772,0.6064065548236541,1.2315054188611039,0
-0.14603163298514918,0.6421315294172809,0.38823274723011386,0.0,0.0,-0.8534333272986601,-0.23900818163539742,-0.08751115550469567,0.39128074028387383,4.37736111402528,1.8411451946393675,0.8195619023612999,-0.05072848316848894,-0.16210669913456122,-0.28528209163495444,0.8307058467850446,0.9603340067228819,0
-0.10504671636855661,1.8531581267170547,0.607056512141292,0.0,0.0,-0.8534333272986601,-1.362166929922039,-0.08751115550469567,0.571832963013074,-0.22844813894744725,-0.5431402167040248,0.8195619023612999,-0.05058050618939532,-0.11555727065110201,-0.268189546798446,1.3696500875883544,1.331455331120988,0
-0.14765772525848558,0.6421315294172809,-0.1369442885567135,0.0,0.0,-0.8534333272986601,-0.23900818163539742,-0.08751115550469567,-0.2707440763898598,-0.22844813894744725,-0.5431402167040248,0.8195619023612999,-0.050745538768936616,-0.13056651959513987,-0.234436142948913,0.7846914557264735,0.9603340067228819,0
-0.13791349049932577,1.4023705849703332,3.3478241676537976,0.0,0.0,-0.8534333272986601,0.884150566651244,-0.08751115550469567,-0.63184852184826,-0.22844813894744725,1.8411451946393675,0.8195619023612999,-0.050733458954851096,-0.17824435904795027,-0.3064784071349101,1.0058949421143033,1.2193849491102413,0
